id_img,label
2510,neutral
25151,neutral
25295,sad
25318,sad
2535,happy
25372,happy
25391,neutral
25401,neutral
25409,sad
25451,neutral
25497,fear
25507,happy
25520,neutral
25537,neutral
25573,sad
25593,neutral
25615,sad
25627,happy
25635,happy
2564,neutral
25668,fear
25678,neutral
25682,neutral
25685,neutral
25695,neutral
25701,sad
25723,neutral
25743,neutral
25773,neutral
25797,neutral
25800,neutral
25810,neutral
25818,sad
25841,sad
2588,happy
25895,neutral
25915,happy
25919,neutral
25969,happy
25978,surprise
25979,neutral
25994,fear
26016,happy
26023,happy
26041,angry
26049,angry
26056,happy
26067,neutral
26069,happy
26081,fear
2613,neutral
26134,sad
26161,neutral
26187,happy
26190,neutral
26192,fear
26200,happy
26209,neutral
26223,neutral
26227,neutral
26237,sad
26318,neutral
26364,neutral
26411,happy
26453,neutral
26464,sad
26495,neutral
26539,angry
26647,neutral
26654,neutral
26682,angry
26715,neutral
26767,happy
2677,neutral
26771,angry
26833,happy
26839,fear
26851,angry
26892,happy
26901,surprise
26961,neutral
2699,angry
2710,neutral
27115,happy
27190,happy
27218,neutral
27229,happy
2727,happy
27299,neutral
273,neutral
27306,neutral
27329,happy
27405,neutral
27465,neutral
2747,neutral
2750,happy
2753,neutral
27533,neutral
27594,angry
27597,happy
2761,happy
27642,happy
27646,happy
27650,happy
27683,neutral
27692,neutral
27752,neutral
27767,sad
27864,neutral
2792,neutral
27985,neutral
27995,neutral
28005,fear
28007,happy
28014,happy
28025,neutral
28084,sad
28153,surprise
28235,neutral
28251,angry
28269,happy
28278,happy
2829,neutral
28298,neutral
28359,sad
28471,neutral
28478,neutral
28480,surprise
28493,neutral
28499,neutral
28507,fear
28517,happy
28531,neutral
28535,happy
28539,neutral
28546,neutral
28549,neutral
28642,happy
28681,happy
2871,sad
28723,neutral
28769,neutral
28782,neutral
28836,happy
28842,neutral
28846,happy
28854,fear
28951,fear
29009,happy
2901,happy
29099,fear
29129,neutral
2914,happy
29216,neutral
29246,neutral
29256,sad
29311,fear
29324,neutral
29388,neutral
29403,happy
29428,neutral
29438,sad
29484,fear
29500,neutral
29505,neutral
29525,neutral
2953,neutral
29556,neutral
29559,neutral
2957,neutral
29608,neutral
29609,happy
2962,happy
29637,neutral
29664,fear
29694,angry
29758,neutral
2978,neutral
29794,neutral
2984,neutral
29840,angry
29848,angry
29893,neutral
29916,neutral
29921,neutral
29944,neutral
2995,fear
2998,neutral
30053,happy
30121,angry
30167,happy
30197,disgust
30220,sad
30345,neutral
30346,fear
30371,sad
30374,neutral
30422,neutral
3050,neutral
3051,neutral
30530,sad
30543,neutral
30546,angry
30581,neutral
30713,neutral
30786,angry
30850,sad
30976,neutral
31057,happy
31123,happy
31132,neutral
31139,neutral
3115,neutral
31164,neutral
31189,neutral
3123,happy
31240,neutral
31257,sad
31263,neutral
31307,neutral
31332,sad
31347,neutral
31371,neutral
31373,happy
31478,happy
31483,angry
31486,fear
31546,angry
31561,happy
31591,neutral
31713,fear
3174,neutral
31774,neutral
31820,happy
31869,sad
3191,neutral
31949,neutral
31997,neutral
3204,happy
32071,neutral
32081,neutral
3221,neutral
32216,happy
32321,neutral
32330,fear
32355,happy
32360,neutral
32371,neutral
32391,neutral
32443,neutral
32445,happy
32467,neutral
3247,sad
32479,neutral
32508,neutral
32516,neutral
32547,neutral
32587,angry
32605,neutral
32636,sad
32671,angry
32683,happy
32730,neutral
3276,neutral
32778,sad
32782,neutral
32792,neutral
32817,neutral
32855,angry
32870,neutral
32905,sad
32914,neutral
32935,happy
32939,sad
32965,happy
32972,angry
32978,neutral
33005,happy
33013,happy
33022,neutral
33031,disgust
33049,surprise
33052,happy
33100,neutral
33124,neutral
33159,angry
33182,neutral
33219,neutral
33243,neutral
33255,neutral
33317,neutral
33346,happy
33381,happy
33399,neutral
33452,neutral
33468,sad
33471,neutral
33514,angry
33526,neutral
33609,sad
33642,neutral
33699,neutral
33710,surprise
3375,neutral
33785,neutral
33794,sad
33813,happy
33819,angry
33856,neutral
33858,neutral
33863,neutral
33865,neutral
33870,neutral
33880,neutral
33894,neutral
3395,neutral
33965,happy
33999,happy
34037,neutral
3404,neutral
34059,angry
34088,sad
34093,neutral
34131,sad
34161,neutral
34269,happy
34272,neutral
34279,happy
34308,neutral
34324,neutral
34335,neutral
34513,neutral
34526,neutral
34530,neutral
34539,happy
34555,sad
34598,sad
34612,neutral
34673,surprise
34685,neutral
34854,neutral
34870,neutral
34875,neutral
34920,happy
34979,neutral
3502,happy
35034,sad
35075,angry
35108,neutral
35129,sad
35183,angry
35216,happy
35229,neutral
35241,surprise
35255,angry
35267,neutral
35332,angry
3535,neutral
35356,neutral
3537,neutral
35400,neutral
35408,neutral
35484,neutral
35546,neutral
35576,neutral
35628,neutral
35657,sad
3566,neutral
35704,neutral
3575,fear
35754,neutral
35755,fear
35764,neutral
35775,surprise
35802,neutral
35852,sad
3600,fear
3610,sad
3700,neutral
3729,neutral
3792,neutral
3795,happy
3899,neutral
3909,neutral
3929,neutral
3932,neutral
3953,fear
3986,sad
405,neutral
4062,sad
4124,neutral
4137,happy
4194,surprise
4223,sad
4242,neutral
4314,angry
4328,neutral
4339,neutral
4372,happy
4380,neutral
4394,happy
44,neutral
4443,neutral
4449,neutral
449,neutral
4552,happy
4553,happy
4563,neutral
4573,neutral
4574,angry
4672,neutral
4748,neutral
4752,neutral
4770,neutral
4777,sad
4802,neutral
4825,happy
4829,happy
4868,neutral
4870,neutral
4883,neutral
4888,angry
4935,happy
4953,neutral
4998,neutral
5046,neutral
5053,neutral
5073,neutral
508,surprise
5087,happy
5110,fear
5116,sad
5170,sad
5186,angry
5258,neutral
5267,happy
5323,happy
5345,neutral
5361,sad
5385,happy
541,neutral
542,neutral
5444,happy
5446,happy
5449,angry
547,neutral
551,neutral
5527,neutral
5536,neutral
5549,neutral
5561,neutral
5591,neutral
5651,neutral
5687,neutral
5695,neutral
5708,neutral
5713,happy
5715,neutral
5724,angry
5748,angry
5749,neutral
5784,neutral
5792,neutral
5811,sad
5831,neutral
584,sad
5853,angry
5865,happy
5912,fear
5931,sad
5953,sad
596,happy
5976,happy
5984,neutral
60,neutral
601,neutral
6078,neutral
6103,neutral
615,neutral
6158,neutral
6180,sad
6193,sad
6236,happy
6343,surprise
6351,happy
6388,neutral
6397,sad
6412,neutral
644,neutral
649,sad
6502,neutral
651,fear
6527,neutral
6599,angry
662,neutral
6664,neutral
6710,fear
673,neutral
6813,neutral
6836,happy
6842,sad
6869,neutral
6891,sad
6934,fear
7008,neutral
7009,neutral
7077,neutral
7092,neutral
7110,neutral
7131,neutral
7198,neutral
7220,neutral
7239,sad
7254,neutral
7273,happy
7274,sad
7348,fear
7361,fear
7376,neutral
7398,sad
7462,happy
7466,neutral
7490,happy
7551,angry
7571,neutral
7588,neutral
7599,happy
7630,neutral
766,sad
767,neutral
7717,neutral
7755,neutral
7765,happy
7772,neutral
7773,neutral
7788,fear
7823,sad
7831,happy
7871,happy
7903,neutral
7932,neutral
7953,angry
8003,happy
8054,neutral
8076,neutral
8083,neutral
8105,neutral
8141,neutral
8179,happy
8211,happy
8216,angry
8233,neutral
8247,neutral
8262,neutral
8264,angry
8280,neutral
8295,neutral
8347,sad
8352,happy
8373,happy
838,neutral
8389,neutral
8392,neutral
841,neutral
8410,happy
8471,angry
8483,neutral
8498,neutral
8516,sad
8536,neutral
855,sad
8599,neutral
8687,neutral
8694,fear
8724,neutral
8763,neutral
8768,happy
8782,sad
8788,angry
8802,neutral
8842,sad
8862,fear
8863,surprise
8868,neutral
8880,happy
891,sad
8919,neutral
8946,neutral
8976,neutral
8980,sad
9011,neutral
9016,neutral
9046,neutral
9050,neutral
9069,happy
9099,neutral
9128,neutral
913,angry
9149,neutral
917,sad
9170,neutral
9209,fear
9221,neutral
9235,happy
9252,neutral
9273,happy
9276,neutral
9288,neutral
9292,neutral
9324,happy
9335,neutral
9355,neutral
9356,angry
9360,happy
9381,neutral
9415,neutral
9420,neutral
9434,neutral
9453,neutral
9473,sad
9477,neutral
9507,happy
9543,neutral
9611,sad
9701,happy
9712,surprise
9718,fear
9773,neutral
9803,sad
9838,neutral
9867,neutral
9874,neutral
9936,sad
9975,happy
9982,happy
9993,angry
10004,happy
1003,sad
10031,happy
10073,neutral
10114,neutral
10116,fear
10171,angry
10172,sad
10176,sad
1022,sad
10252,sad
1026,neutral
10339,sad
10352,neutral
10375,happy
10383,sad
10386,sad
10423,angry
10425,neutral
10455,angry
10561,sad
10607,neutral
10620,sad
10655,happy
10686,neutral
10694,fear
10713,neutral
10769,happy
1078,surprise
10871,sad
10881,sad
10919,fear
11025,sad
11026,sad
11031,sad
11100,happy
11138,fear
11140,happy
11163,fear
11192,neutral
11209,happy
11234,angry
11241,neutral
11264,happy
11280,neutral
11284,sad
11295,happy
11316,neutral
11346,happy
11398,happy
1148,sad
115,sad
11523,sad
1156,surprise
11581,sad
11582,sad
11601,sad
11626,angry
11640,happy
11662,neutral
11722,happy
1173,sad
11746,sad
11790,sad
11794,sad
11836,sad
11867,neutral
11876,sad
11880,neutral
11891,sad
11909,angry
11966,sad
11978,surprise
1198,angry
12040,sad
12074,sad
12092,angry
12113,fear
12119,sad
12190,sad
12246,sad
12267,angry
12318,sad
12364,angry
12498,sad
12512,sad
12524,sad
12547,neutral
12591,neutral
12594,neutral
12621,sad
1264,happy
12648,neutral
12659,neutral
12661,sad
12702,angry
12758,fear
12791,neutral
12818,sad
12827,sad
12899,happy
12958,neutral
1298,neutral
13000,angry
13027,sad
13051,fear
13091,fear
13150,surprise
13162,sad
13180,angry
13187,sad
13293,surprise
13296,sad
13339,neutral
13380,angry
13421,neutral
13483,fear
13488,sad
13505,happy
13510,happy
1353,neutral
13562,sad
13575,sad
13598,happy
13631,neutral
1364,happy
13666,sad
13714,sad
13726,sad
13793,happy
13801,angry
13812,sad
13852,sad
13870,happy
13888,neutral
13907,sad
13940,sad
13979,happy
13983,neutral
14048,fear
14070,neutral
14106,neutral
14122,surprise
14127,neutral
14136,happy
1420,sad
14208,neutral
14226,sad
14250,sad
14346,neutral
14384,happy
14388,sad
14459,fear
14464,angry
14472,sad
14474,surprise
14484,neutral
14494,happy
14505,sad
14522,happy
14524,sad
14561,happy
14572,sad
14574,fear
14578,happy
14682,happy
14696,fear
14729,angry
1482,neutral
14835,neutral
14836,angry
15052,happy
15078,sad
15090,sad
15129,neutral
15145,neutral
15167,angry
15169,fear
15192,angry
15208,angry
15289,neutral
15294,sad
1536,fear
15365,fear
15373,fear
15436,surprise
15447,neutral
15462,disgust
15468,neutral
15484,angry
1549,fear
15534,fear
15535,sad
15565,angry
15580,neutral
15592,happy
1560,happy
15613,sad
15642,sad
15657,angry
15696,happy
15697,sad
15795,angry
15867,sad
15909,angry
15929,sad
16003,sad
16010,sad
16053,angry
16056,happy
16075,neutral
16087,neutral
16125,sad
16151,happy
16208,happy
16304,neutral
16338,happy
16387,neutral
16388,neutral
16405,angry
16443,happy
1645,neutral
16475,sad
16535,neutral
16558,happy
16645,surprise
16706,sad
16710,sad
16776,angry
1678,neutral
16787,neutral
16798,fear
16821,sad
16837,neutral
16839,happy
16863,neutral
16895,sad
16938,neutral
16962,sad
16985,happy
17003,angry
17011,neutral
17100,neutral
17128,neutral
172,sad
17206,angry
17215,angry
17237,fear
17248,happy
17257,angry
17275,sad
17279,angry
17293,sad
17297,angry
17331,happy
17341,neutral
17363,sad
17426,sad
17432,angry
1751,neutral
17518,fear
17597,happy
17607,neutral
17625,sad
17662,neutral
17666,neutral
17678,angry
17713,angry
17717,surprise
1772,neutral
17730,sad
17746,sad
17763,neutral
17767,neutral
17775,neutral
1778,angry
17784,neutral
17794,happy
17887,sad
17912,happy
18047,sad
18067,sad
18101,fear
18120,fear
18180,neutral
18193,fear
18260,happy
18270,fear
18300,sad
18345,sad
18349,sad
18361,sad
18367,neutral
18381,sad
18457,happy
18475,sad
1854,sad
18550,sad
18573,neutral
18610,sad
18732,sad
18734,happy
18842,neutral
18855,neutral
18872,sad
18888,angry
18897,angry
1891,sad
18914,happy
18927,fear
1896,neutral
18962,angry
19029,sad
19049,neutral
19082,fear
19084,neutral
19095,sad
19145,neutral
19165,neutral
19179,fear
1926,sad
19274,neutral
19285,sad
19303,sad
1931,fear
19364,neutral
1937,happy
19384,fear
19422,sad
19461,angry
19470,fear
19486,sad
19531,disgust
19535,happy
19578,angry
19607,disgust
19663,angry
19674,sad
1973,sad
19731,angry
19785,angry
19799,sad
19861,angry
19864,neutral
19880,sad
19893,fear
19934,fear
19969,sad
19973,neutral
19975,sad
20,sad
20072,happy
20073,angry
20104,sad
20171,sad
20192,neutral
20193,neutral
20217,angry
20301,neutral
20313,sad
2039,sad
20395,angry
20400,sad
20468,angry
20469,angry
20511,angry
20560,angry
20563,neutral
20589,angry
20650,happy
20656,neutral
20667,angry
20750,sad
2084,neutral
20908,neutral
2091,fear
20964,sad
20979,sad
21005,neutral
21029,surprise
21036,fear
21078,sad
21082,sad
21201,neutral
21221,sad
21249,angry
21275,happy
21282,neutral
21312,sad
21324,sad
21428,sad
21434,fear
21531,angry
21535,neutral
21549,neutral
2157,happy
21632,angry
21666,neutral
21681,sad
21715,fear
21720,sad
2176,happy
21766,neutral
21769,neutral
21968,fear
21978,sad
21988,sad
22004,fear
22032,happy
22051,angry
22067,neutral
22117,neutral
22241,fear
22255,neutral
22271,happy
22319,sad
22335,fear
2238,angry
2239,sad
22390,angry
22416,sad
22419,sad
22448,neutral
22449,fear
22452,sad
22521,angry
2256,sad
22602,neutral
22619,fear
22631,surprise
22651,surprise
22690,neutral
22704,neutral
22761,fear
22765,surprise
22766,neutral
2278,neutral
22808,angry
22816,neutral
22937,neutral
22961,angry
22977,neutral
22989,sad
23054,angry
23060,angry
231,neutral
2312,angry
23220,fear
23297,happy
23304,happy
23341,neutral
23374,happy
23407,angry
23430,neutral
23452,neutral
23471,angry
23483,neutral
23507,neutral
23542,happy
23549,disgust
23562,angry
23584,fear
23601,sad
23654,angry
23658,neutral
2367,neutral
23675,neutral
23700,angry
23715,angry
23748,sad
23760,sad
23764,neutral
23779,sad
23781,sad
23792,disgust
23817,fear
23829,angry
23832,neutral
23853,sad
23884,angry
23901,happy
23905,sad
23915,happy
23945,neutral
23948,neutral
23965,sad
23968,sad
23978,angry
23991,sad
24013,sad
24057,happy
24066,neutral
24087,sad
2412,happy
24133,sad
24160,sad
24168,sad
24173,sad
2418,sad
24183,fear
24217,fear
24239,neutral
24247,sad
2431,sad
24329,neutral
24363,sad
24384,happy
24420,sad
24421,sad
24460,happy
24473,sad
2451,sad
24543,disgust
24545,sad
24582,fear
24643,sad
24664,angry
24736,angry
2476,neutral
2478,sad
2485,neutral
24881,fear
24909,neutral
24916,sad
2496,neutral
2499,neutral
2502,sad
25025,sad
25055,happy
25087,fear
25117,sad
25126,neutral
25211,neutral
25231,sad
25240,fear
25250,sad
25281,happy
2530,happy
2533,sad
25330,angry
25348,sad
25351,sad
25356,fear
25379,neutral
25381,angry
2539,happy
25410,happy
25412,angry
25425,angry
2546,fear
25510,happy
25529,sad
25576,sad
25582,sad
25597,neutral
25632,angry
25643,sad
2565,angry
25819,happy
25832,happy
25843,sad
25920,sad
25961,fear
25983,sad
25985,disgust
26005,sad
26006,angry
26040,sad
26079,neutral
2615,sad
26198,sad
26249,neutral
26269,sad
26270,happy
26292,neutral
26304,surprise
26313,sad
26321,angry
2633,sad
26339,neutral
26346,happy
2635,sad
26355,angry
26368,sad
26378,fear
26398,happy
26404,sad
26443,happy
26484,happy
26501,sad
26543,happy
26566,angry
26573,fear
26581,sad
26586,sad
26600,neutral
26612,angry
26670,sad
26675,sad
26683,fear
26702,sad
26747,neutral
26772,sad
26834,neutral
2690,happy
26959,sad
26970,sad
27005,happy
27027,sad
27035,neutral
27052,neutral
27117,neutral
27124,neutral
27258,angry
27292,sad
27305,neutral
27350,sad
27400,neutral
27410,sad
27450,happy
27461,fear
27471,neutral
2748,sad
2751,neutral
27518,sad
27522,fear
27561,neutral
27562,neutral
27576,sad
27585,sad
27588,fear
27629,fear
27681,neutral
27694,neutral
27719,neutral
27759,neutral
27776,angry
27788,neutral
27810,angry
2785,angry
27873,sad
2788,neutral
27887,fear
27913,sad
27948,fear
27993,sad
28053,neutral
28073,angry
28091,sad
28100,angry
28137,angry
28143,sad
28171,sad
28230,sad
28252,neutral
28272,sad
28294,sad
28296,sad
28396,happy
28424,surprise
28426,happy
28465,sad
28552,sad
28555,happy
28568,neutral
28596,happy
28696,sad
28700,sad
28794,sad
28895,sad
28966,sad
2902,fear
29058,sad
29082,neutral
29112,happy
29121,neutral
29150,angry
29194,fear
29226,happy
29243,angry
29295,sad
29298,fear
29305,sad
29318,sad
29322,angry
2934,neutral
29379,neutral
29383,neutral
2945,happy
2950,neutral
29529,happy
29553,sad
29561,angry
29580,angry
29585,neutral
29617,sad
29622,disgust
29627,sad
29628,neutral
29632,happy
29652,sad
29692,sad
29703,sad
29756,neutral
29757,sad
29792,surprise
29819,angry
29835,happy
29875,angry
29897,neutral
29936,sad
29937,happy
29941,neutral
29970,angry
29973,neutral
29998,sad
30001,sad
30035,neutral
30045,neutral
30056,neutral
3007,neutral
30080,fear
30094,happy
30104,sad
30118,happy
3012,sad
30144,sad
30170,neutral
30181,sad
30219,neutral
30251,surprise
30274,angry
30289,sad
30292,sad
30326,sad
30331,sad
30358,sad
30377,sad
30410,sad
30439,sad
30440,neutral
30462,sad
30541,happy
30552,happy
3056,angry
30565,happy
3059,sad
30611,sad
3075,surprise
30763,sad
30789,neutral
30817,sad
30818,neutral
30853,surprise
30867,sad
3088,angry
3094,neutral
31009,neutral
31068,surprise
31072,happy
31099,angry
31104,neutral
31113,angry
31149,neutral
3118,sad
312,sad
31248,happy
31265,sad
31328,sad
31367,fear
3139,angry
31390,happy
31409,sad
31424,happy
31506,sad
31510,surprise
31527,happy
31534,neutral
31634,sad
31643,sad
31653,fear
31663,angry
31665,neutral
31669,fear
3169,sad
31712,surprise
31720,sad
31836,sad
31857,happy
3187,sad
32005,fear
32029,disgust
3206,happy
32139,neutral
32175,neutral
32183,happy
32189,sad
32202,neutral
32268,surprise
32296,angry
32297,neutral
3235,angry
32383,neutral
32394,neutral
32422,fear
32565,angry
32580,happy
32582,neutral
32613,sad
3263,sad
32711,angry
32744,angry
32768,sad
32814,neutral
32818,disgust
32836,neutral
32843,neutral
32859,happy
32861,surprise
32898,happy
32903,angry
32911,surprise
32932,sad
32982,neutral
33089,sad
33152,neutral
33213,happy
33227,neutral
33247,happy
33276,surprise
33295,angry
33302,angry
33331,angry
33371,neutral
33373,sad
33421,sad
33492,neutral
33516,surprise
33523,sad
33538,neutral
33628,sad
33636,happy
33640,happy
33686,neutral
33691,neutral
33693,angry
33736,fear
33747,fear
3378,sad
33780,sad
33786,happy
3382,happy
33820,neutral
33936,neutral
33962,fear
33988,sad
3403,sad
34070,sad
34121,sad
34176,sad
34195,surprise
34205,neutral
34242,fear
34250,sad
3433,happy
34387,neutral
34408,sad
34413,fear
34427,angry
34477,angry
34509,sad
34533,happy
34605,neutral
34610,neutral
34629,surprise
34633,angry
34679,sad
34694,neutral
3477,happy
34788,angry
34798,happy
34799,happy
34820,neutral
34827,sad
34905,neutral
34913,sad
34917,neutral
3492,sad
34945,angry
34985,happy
34988,fear
34991,angry
350,sad
35030,neutral
35039,neutral
35043,sad
35058,sad
3506,sad
3508,sad
35116,sad
35131,sad
35148,fear
3518,fear
35192,fear
35214,surprise
35297,neutral
35318,sad
35375,sad
35386,sad
35411,sad
3546,neutral
35528,fear
35567,neutral
35605,fear
35615,happy
35639,neutral
35691,neutral
35737,happy
35768,angry
35812,sad
35873,neutral
359,angry
3634,happy
3653,sad
3661,neutral
3731,angry
3767,happy
3825,neutral
3855,neutral
3869,fear
3922,angry
3951,sad
3972,sad
3988,sad
4130,sad
4207,sad
422,sad
4233,fear
4274,angry
4381,angry
4389,neutral
4412,neutral
4415,neutral
4441,angry
4482,sad
4534,neutral
4572,neutral
4594,neutral
4596,angry
4615,angry
4624,happy
4697,happy
4714,fear
4734,sad
4736,angry
4764,fear
4771,sad
4811,sad
4860,sad
4940,fear
4951,fear
4958,happy
4987,neutral
5004,sad
505,sad
5055,angry
5056,sad
5058,neutral
5061,sad
5100,neutral
5101,sad
5107,happy
5147,neutral
5166,neutral
5177,angry
5224,neutral
5229,neutral
5374,happy
5435,surprise
5466,happy
5560,neutral
5629,neutral
5642,sad
5689,sad
5710,sad
580,sad
5836,neutral
5910,fear
5995,angry
6025,neutral
6033,neutral
6109,sad
6137,sad
6149,sad
6187,angry
6215,sad
6265,angry
6304,sad
6312,angry
6353,sad
6400,fear
6449,sad
6459,neutral
6467,sad
6492,sad
6521,angry
6529,sad
6551,neutral
6557,neutral
6563,angry
6645,sad
6660,angry
6720,neutral
6735,sad
6771,sad
680,fear
6833,sad
6860,fear
688,sad
6897,sad
6901,neutral
6904,fear
6915,neutral
6930,neutral
6957,angry
6960,neutral
6964,angry
70,neutral
7030,happy
7037,sad
7039,sad
7119,sad
7121,neutral
7165,sad
7232,neutral
7253,sad
7268,sad
7275,happy
7287,sad
7301,happy
7337,surprise
7371,neutral
7400,sad
7406,angry
7430,angry
7475,neutral
7502,sad
7536,sad
7566,sad
7569,neutral
761,neutral
7618,neutral
7623,neutral
7675,disgust
7679,happy
7724,happy
7776,fear
7806,neutral
7848,neutral
7877,fear
7878,surprise
7943,neutral
7962,sad
7963,angry
7976,sad
798,fear
800,neutral
8039,angry
8056,sad
8098,angry
8099,neutral
8102,neutral
8146,fear
8164,sad
8197,angry
8203,sad
822,fear
8223,happy
8238,fear
8252,sad
8266,disgust
8333,sad
8390,sad
8430,sad
8525,angry
8580,angry
8614,angry
8639,sad
8659,angry
8702,neutral
8718,surprise
8738,sad
8761,sad
8814,neutral
8834,angry
8851,happy
8876,sad
8892,neutral
8925,sad
8953,sad
8955,fear
8958,happy
9006,surprise
9028,sad
9066,sad
9073,sad
9082,sad
9087,fear
9119,neutral
9142,happy
9171,neutral
9219,sad
922,happy
9238,angry
9267,sad
9327,angry
9338,angry
9387,neutral
9405,happy
9454,sad
9457,neutral
9459,happy
9463,angry
9465,neutral
9498,neutral
9508,sad
9548,happy
9689,sad
9693,sad
9713,neutral
9769,happy
977,sad
98,angry
9841,sad
9864,happy
987,sad
9885,sad
9889,neutral
9923,sad
10056,surprise
10097,neutral
10162,surprise
10185,surprise
10246,surprise
10259,surprise
10268,surprise
10306,surprise
1033,surprise
10365,surprise
10372,surprise
10444,surprise
10545,surprise
10625,fear
10701,surprise
10734,surprise
10755,happy
10768,surprise
10800,surprise
10813,sad
10820,surprise
10837,surprise
10866,surprise
10909,happy
10931,fear
10950,surprise
11000,angry
11043,surprise
1107,sad
11126,happy
11139,surprise
1118,surprise
11302,surprise
11414,surprise
11418,surprise
11429,angry
11451,surprise
11466,surprise
11589,surprise
11670,surprise
11721,surprise
1176,surprise
11786,angry
11848,surprise
11865,angry
11902,surprise
12086,angry
12107,surprise
12131,fear
12134,surprise
12312,surprise
12320,happy
12338,surprise
1239,surprise
12463,surprise
12470,surprise
1249,surprise
12504,surprise
12529,fear
12551,surprise
12567,surprise
12626,surprise
12684,happy
12723,surprise
12748,surprise
12768,surprise
12903,happy
12924,happy
12960,surprise
12973,surprise
13009,neutral
13080,surprise
13101,surprise
13145,surprise
13169,sad
13203,fear
13205,surprise
13230,surprise
13288,surprise
13460,surprise
13521,surprise
13622,surprise
13684,surprise
13740,surprise
1376,surprise
13837,surprise
13876,surprise
14080,surprise
14091,angry
14115,surprise
14305,surprise
14331,surprise
14375,surprise
1449,surprise
1457,surprise
14647,surprise
14691,surprise
14697,surprise
14798,surprise
14914,surprise
14927,happy
14968,surprise
15008,angry
15034,surprise
15037,happy
15047,surprise
15101,fear
1515,neutral
15179,surprise
15238,surprise
15244,surprise
15263,neutral
15354,surprise
15378,angry
15383,surprise
15416,fear
15454,surprise
15467,surprise
15486,surprise
15487,surprise
15518,fear
15524,surprise
15527,surprise
15533,surprise
15628,surprise
15635,happy
15788,fear
15802,surprise
1583,neutral
15922,fear
15944,neutral
16110,angry
16133,surprise
16172,surprise
16229,surprise
16237,surprise
16280,surprise
16396,surprise
16415,sad
16441,surprise
16507,happy
16530,surprise
16646,angry
16666,surprise
16721,surprise
16756,neutral
16774,sad
16829,happy
16886,surprise
16901,surprise
16947,surprise
16959,surprise
16980,surprise
16995,happy
17016,surprise
17019,neutral
17027,surprise
17044,neutral
1710,angry
17137,angry
17148,surprise
17157,angry
17161,surprise
17177,surprise
17205,surprise
17245,sad
17290,surprise
17309,surprise
1735,surprise
17350,fear
17422,fear
17429,neutral
17433,surprise
1750,fear
176,surprise
17610,surprise
1764,surprise
17693,surprise
17845,surprise
17906,angry
17919,fear
17952,surprise
1800,surprise
18026,surprise
18038,surprise
18132,surprise
18198,surprise
18285,surprise
18313,surprise
18393,surprise
18436,neutral
18521,happy
18555,surprise
18577,surprise
18613,surprise
18615,sad
18619,surprise
18631,surprise
1864,surprise
18678,surprise
18706,surprise
18742,surprise
18862,surprise
18864,surprise
19051,surprise
1911,neutral
1914,surprise
19142,surprise
19177,surprise
19187,surprise
19267,surprise
19314,surprise
19362,happy
19389,neutral
19431,surprise
1945,surprise
1952,surprise
19594,surprise
19601,surprise
19650,surprise
19665,surprise
19720,happy
19755,surprise
19795,surprise
1992,surprise
19972,surprise
20041,surprise
20146,surprise
20148,surprise
20162,surprise
20167,surprise
20262,surprise
20293,surprise
20369,surprise
20373,surprise
20387,surprise
20407,surprise
20467,surprise
20573,fear
20584,surprise
20594,happy
20664,angry
20691,surprise
20786,surprise
20855,surprise
20882,surprise
2090,surprise
20935,neutral
20947,happy
20967,angry
20989,surprise
21044,surprise
21072,surprise
21074,surprise
2114,fear
21148,surprise
21151,neutral
21153,fear
21154,surprise
2119,surprise
21217,surprise
21233,happy
21239,surprise
21299,surprise
21417,surprise
2146,happy
21461,surprise
21468,surprise
21545,surprise
21570,surprise
21578,surprise
21587,surprise
2168,surprise
2173,surprise
21807,angry
21824,surprise
21834,surprise
21887,neutral
21896,fear
21906,surprise
2195,surprise
21973,surprise
21987,surprise
2200,surprise
22019,sad
22025,happy
22128,surprise
22131,surprise
22278,angry
2228,surprise
22305,surprise
22322,neutral
2234,surprise
22372,surprise
22497,surprise
22509,fear
22525,fear
22666,surprise
22741,happy
22771,surprise
22864,sad
22921,surprise
23053,surprise
23151,surprise
23155,surprise
23328,surprise
23346,happy
23386,neutral
23413,fear
23433,neutral
23661,surprise
23662,surprise
23739,surprise
23747,surprise
23751,surprise
23885,fear
23893,surprise
23917,surprise
23941,surprise
23943,neutral
23949,surprise
24022,neutral
24031,fear
24046,surprise
24050,surprise
24143,neutral
24163,surprise
24167,surprise
24174,neutral
24179,angry
24201,surprise
24291,happy
24404,surprise
24411,surprise
24415,surprise
24432,surprise
24433,surprise
2448,happy
24557,surprise
2461,surprise
24646,surprise
24668,surprise
24756,fear
24893,angry
24904,happy
24921,surprise
25010,surprise
25036,surprise
25044,surprise
25107,angry
25143,surprise
25188,surprise
25229,angry
25234,surprise
25280,surprise
2529,surprise
25319,happy
25390,surprise
25397,surprise
25402,surprise
25416,surprise
25492,sad
25539,happy
25563,surprise
25571,surprise
256,surprise
25610,surprise
25636,angry
25674,surprise
25687,neutral
25709,sad
25742,surprise
25781,surprise
25808,surprise
25906,happy
25959,surprise
26076,surprise
26087,neutral
26101,surprise
26102,surprise
26133,surprise
2619,surprise
26243,surprise
2634,happy
26452,surprise
26455,surprise
26483,surprise
26487,surprise
26500,surprise
26556,surprise
26626,happy
26708,angry
26800,happy
26825,surprise
26907,surprise
26910,surprise
26914,sad
26944,surprise
27025,happy
27039,surprise
